image_id,species,camera_id,datetime,bbox_x,bbox_y,bbox_w,bbox_h
GUYRA-SYN-001317,tapir,CAM-030,2024-02-05,1457,871,310,141
GUYRA-SYN-001318,jaguar,CAM-004,2024-07-05,975,439,328,139
GUYRA-SYN-001319,tapir,CAM-044,2024-09-13,1204,1062,498,302
GUYRA-SYN-001320,tapir,CAM-038,2024-08-21,867,901,452,350
GUYRA-SYN-001321,capybara,CAM-027,2024-03-05,1035,260,348,464
GUYRA-SYN-001322,brocket_deer,CAM-009,2024-12-17,1767,241,455,208
GUYRA-SYN-001323,brocket_deer,CAM-031,2024-01-24,321,756,160,408
GUYRA-SYN-001324,brocket_deer,CAM-008,2024-02-12,1170,593,120,367
GUYRA-SYN-001325,puma,CAM-008,2024-06-10,766,621,250,348
GUYRA-SYN-001326,jaguar,CAM-010,2024-03-26,1207,863,124,256
GUYRA-SYN-001327,tapir,CAM-014,2024-03-27,1514,1001,101,162
GUYRA-SYN-001328,anteater,CAM-023,2024-02-28,91,855,346,393
GUYRA-SYN-001329,tapir,CAM-037,2024-08-11,1600,772,343,468
GUYRA-SYN-001330,anteater,CAM-009,2024-03-17,1303,943,489,330
GUYRA-SYN-001331,capybara,CAM-029,2024-03-28,1490,666,145,419
GUYRA-SYN-001332,capybara,CAM-040,2024-07-13,476,809,273,376
GUYRA-SYN-001333,jaguar,CAM-043,2024-08-24,568,181,184,462
GUYRA-SYN-001334,jaguar,CAM-037,2024-11-26,1580,632,387,430
GUYRA-SYN-001335,jaguar,CAM-042,2024-09-03,394,108,391,367
GUYRA-SYN-001336,puma,CAM-049,2024-08-17,1836,38,161,437
GUYRA-SYN-001337,anteater,CAM-012,2024-01-09,1611,421,225,461
GUYRA-SYN-001338,anteater,CAM-029,2024-02-26,1092,656,305,401
GUYRA-SYN-001339,jaguar,CAM-032,2024-01-11,895,369,312,112
GUYRA-SYN-001340,anteater,CAM-021,2024-07-09,186,234,150,377
GUYRA-SYN-001341,puma,CAM-019,2024-03-06,523,183,178,257
GUYRA-SYN-001342,brocket_deer,CAM-044,2024-03-02,1258,666,192,113
GUYRA-SYN-001343,capybara,CAM-004,2024-05-13,202,655,172,311
GUYRA-SYN-001344,tapir,CAM-017,2024-07-27,1842,247,126,203
GUYRA-SYN-001345,puma,CAM-049,2024-10-19,484,1009,360,485
GUYRA-SYN-001346,anteater,CAM-025,2024-02-09,124,651,337,383
GUYRA-SYN-001347,brocket_deer,CAM-005,2024-08-01,834,478,109,237
GUYRA-SYN-001348,anteater,CAM-038,2024-11-04,504,257,255,390
GUYRA-SYN-001349,brocket_deer,CAM-029,2024-02-28,1302,1024,204,500
GUYRA-SYN-001350,puma,CAM-024,2024-09-06,1601,502,375,316
GUYRA-SYN-001351,anteater,CAM-029,2024-01-01,1664,951,417,248
GUYRA-SYN-001352,capybara,CAM-011,2024-01-02,1911,987,239,406
GUYRA-SYN-001353,tapir,CAM-044,2024-07-12,1725,435,399,361
GUYRA-SYN-001354,tapir,CAM-003,2024-03-24,1093,143,253,145
GUYRA-SYN-001355,brocket_deer,CAM-045,2024-02-27,286,572,321,207
GUYRA-SYN-001356,anteater,CAM-033,2024-06-22,701,535,485,462
GUYRA-SYN-001357,brocket_deer,CAM-018,2024-04-22,658,699,207,335
GUYRA-SYN-001358,anteater,CAM-022,2024-01-23,273,4,411,343
GUYRA-SYN-001359,jaguar,CAM-001,2024-11-06,846,1001,490,301
GUYRA-SYN-001360,anteater,CAM-006,2024-11-21,158,63,443,327
GUYRA-SYN-001361,capybara,CAM-008,2024-06-27,770,733,298,190
GUYRA-SYN-001362,capybara,CAM-001,2024-02-15,758,395,327,104
GUYRA-SYN-001363,puma,CAM-048,2024-01-25,575,732,198,146
GUYRA-SYN-001364,anteater,CAM-041,2024-05-26,1470,452,219,352
GUYRA-SYN-001365,tapir,CAM-003,2024-05-16,1852,428,103,200
GUYRA-SYN-001366,capybara,CAM-026,2024-02-28,568,1024,352,187
GUYRA-SYN-001367,anteater,CAM-013,2024-11-24,1158,359,133,401
GUYRA-SYN-001368,puma,CAM-048,2024-02-05,531,466,367,473
GUYRA-SYN-001369,tapir,CAM-013,2024-11-01,1419,517,448,386
GUYRA-SYN-001370,brocket_deer,CAM-001,2024-07-21,1378,106,265,321
GUYRA-SYN-001371,brocket_deer,CAM-018,2024-02-22,1061,955,353,285
GUYRA-SYN-001372,anteater,CAM-049,2024-01-24,459,96,242,315
GUYRA-SYN-001373,anteater,CAM-029,2024-06-01,802,398,271,141
GUYRA-SYN-001374,anteater,CAM-002,2024-12-08,1412,867,138,227
GUYRA-SYN-001375,puma,CAM-011,2024-06-10,128,198,114,345
GUYRA-SYN-001376,brocket_deer,CAM-002,2024-10-26,1282,684,228,226
GUYRA-SYN-001377,jaguar,CAM-031,2024-04-11,1704,111,270,366
GUYRA-SYN-001378,puma,CAM-005,2024-10-20,898,195,420,328
GUYRA-SYN-001379,anteater,CAM-008,2024-02-02,1877,68,293,260
GUYRA-SYN-001380,capybara,CAM-005,2024-03-02,1882,905,128,254
GUYRA-SYN-001381,anteater,CAM-041,2024-07-03,208,114,386,126
GUYRA-SYN-001382,tapir,CAM-025,2024-07-04,1264,841,219,406
GUYRA-SYN-001383,capybara,CAM-040,2024-01-15,786,950,319,417
GUYRA-SYN-001384,anteater,CAM-007,2024-06-21,1920,53,332,364
GUYRA-SYN-001385,tapir,CAM-038,2024-04-04,210,25,404,465
GUYRA-SYN-001386,jaguar,CAM-038,2024-04-19,258,1042,231,281
GUYRA-SYN-001387,brocket_deer,CAM-031,2024-12-20,910,380,224,170
GUYRA-SYN-001388,jaguar,CAM-004,2024-03-10,1197,892,362,433
GUYRA-SYN-001389,tapir,CAM-020,2024-10-18,1588,298,175,340
GUYRA-SYN-001390,tapir,CAM-039,2024-06-10,755,16,365,400
GUYRA-SYN-001391,capybara,CAM-044,2024-03-02,486,1038,386,127
GUYRA-SYN-001392,brocket_deer,CAM-023,2024-04-07,1311,412,135,274
GUYRA-SYN-001393,puma,CAM-043,2024-08-23,1416,957,407,454
GUYRA-SYN-001394,tapir,CAM-038,2024-10-11,1261,613,314,268
GUYRA-SYN-001395,puma,CAM-007,2024-08-26,1864,86,353,212
GUYRA-SYN-001396,jaguar,CAM-041,2024-04-23,471,955,419,209
GUYRA-SYN-001397,puma,CAM-031,2024-12-25,1668,678,478,292
GUYRA-SYN-001398,puma,CAM-026,2024-03-27,13,743,105,137
GUYRA-SYN-001399,tapir,CAM-002,2024-09-04,291,595,325,199
GUYRA-SYN-001400,capybara,CAM-038,2024-06-02,60,407,201,245
GUYRA-SYN-001401,puma,CAM-015,2024-05-24,356,695,383,225
GUYRA-SYN-001402,puma,CAM-013,2024-01-06,1726,536,151,110
GUYRA-SYN-001403,capybara,CAM-009,2024-07-21,1612,227,273,207
GUYRA-SYN-001404,tapir,CAM-030,2024-04-12,1657,762,438,187
GUYRA-SYN-001405,anteater,CAM-040,2024-07-23,133,242,173,166
GUYRA-SYN-001406,puma,CAM-013,2024-09-13,1422,766,262,406
GUYRA-SYN-001407,brocket_deer,CAM-041,2024-04-02,1562,387,374,250
GUYRA-SYN-001408,puma,CAM-021,2024-04-02,1289,573,164,360
GUYRA-SYN-001409,anteater,CAM-032,2024-04-24,166,963,439,414
GUYRA-SYN-001410,jaguar,CAM-011,2024-09-13,1538,1042,291,355
GUYRA-SYN-001411,anteater,CAM-030,2024-03-11,1459,765,369,455
GUYRA-SYN-001412,brocket_deer,CAM-046,2024-08-16,549,821,426,398
GUYRA-SYN-001413,capybara,CAM-003,2024-04-08,1832,415,331,220
GUYRA-SYN-001414,brocket_deer,CAM-014,2024-05-14,1820,772,392,180
GUYRA-SYN-001415,tapir,CAM-017,2024-09-03,275,172,251,327
GUYRA-SYN-001416,anteater,CAM-023,2024-04-19,84,952,362,418
GUYRA-SYN-001417,tapir,CAM-028,2024-08-15,885,837,288,354
GUYRA-SYN-001418,tapir,CAM-018,2024-07-01,367,904,219,235
GUYRA-SYN-001419,capybara,CAM-005,2024-06-03,603,1027,362,379
GUYRA-SYN-001420,capybara,CAM-006,2024-05-08,201,242,136,284
GUYRA-SYN-001421,jaguar,CAM-035,2024-04-11,402,674,228,254
GUYRA-SYN-001422,capybara,CAM-050,2024-11-28,562,390,461,409
GUYRA-SYN-001423,puma,CAM-049,2024-12-24,1112,534,104,494
GUYRA-SYN-001424,tapir,CAM-019,2024-06-26,827,830,396,487
GUYRA-SYN-001425,capybara,CAM-001,2024-08-21,1049,305,303,216
GUYRA-SYN-001426,puma,CAM-047,2024-12-07,971,478,364,400
GUYRA-SYN-001427,anteater,CAM-049,2024-08-24,1667,944,274,143
GUYRA-SYN-001428,tapir,CAM-013,2024-07-25,1429,855,207,324
GUYRA-SYN-001429,brocket_deer,CAM-036,2024-01-12,284,262,256,477
GUYRA-SYN-001430,jaguar,CAM-032,2024-11-27,726,695,215,314
GUYRA-SYN-001431,brocket_deer,CAM-044,2024-07-25,1594,613,266,400
GUYRA-SYN-001432,jaguar,CAM-037,2024-01-05,314,676,390,422
GUYRA-SYN-001433,anteater,CAM-039,2024-10-28,800,780,204,300
GUYRA-SYN-001434,jaguar,CAM-035,2024-07-07,972,222,268,391
GUYRA-SYN-001435,brocket_deer,CAM-041,2024-05-03,351,213,445,383
GUYRA-SYN-001436,puma,CAM-003,2024-12-20,1000,54,195,201
GUYRA-SYN-001437,jaguar,CAM-025,2024-05-07,477,596,437,368
GUYRA-SYN-001438,jaguar,CAM-030,2024-01-12,1061,22,187,267
GUYRA-SYN-001439,brocket_deer,CAM-026,2024-03-04,264,856,344,480
GUYRA-SYN-001440,jaguar,CAM-025,2024-04-05,1782,421,258,321
GUYRA-SYN-001441,capybara,CAM-043,2024-08-06,1236,635,400,203
GUYRA-SYN-001442,anteater,CAM-046,2024-11-15,564,413,103,173
GUYRA-SYN-001443,brocket_deer,CAM-005,2024-07-20,1653,505,369,268
GUYRA-SYN-001444,anteater,CAM-032,2024-08-15,1179,80,477,146
GUYRA-SYN-001445,tapir,CAM-042,2024-08-12,1434,609,300,413
GUYRA-SYN-001446,puma,CAM-027,2024-04-06,1843,884,334,296
GUYRA-SYN-001447,capybara,CAM-012,2024-12-19,195,805,457,122
GUYRA-SYN-001448,puma,CAM-011,2024-05-21,1101,597,441,134
GUYRA-SYN-001449,capybara,CAM-047,2024-12-07,1861,1010,310,490
GUYRA-SYN-001450,anteater,CAM-008,2024-06-03,1547,215,358,492
GUYRA-SYN-001451,tapir,CAM-027,2024-08-06,517,424,359,122
GUYRA-SYN-001452,brocket_deer,CAM-002,2024-02-21,1422,945,295,275
GUYRA-SYN-001453,capybara,CAM-026,2024-04-13,77,21,228,158
GUYRA-SYN-001454,capybara,CAM-009,2024-06-22,1533,950,348,336
GUYRA-SYN-001455,jaguar,CAM-006,2024-09-22,496,896,171,341
GUYRA-SYN-001456,tapir,CAM-011,2024-03-27,36,205,190,250
GUYRA-SYN-001457,jaguar,CAM-035,2024-12-13,344,158,443,490
GUYRA-SYN-001458,jaguar,CAM-044,2024-05-05,902,733,191,210
GUYRA-SYN-001459,capybara,CAM-003,2024-11-18,442,905,456,124
GUYRA-SYN-001460,capybara,CAM-034,2024-11-22,1467,210,299,453
GUYRA-SYN-001461,tapir,CAM-029,2024-01-20,9,99,495,293
GUYRA-SYN-001462,puma,CAM-016,2024-06-08,409,187,108,315
GUYRA-SYN-001463,jaguar,CAM-001,2024-06-27,393,129,212,149
GUYRA-SYN-001464,capybara,CAM-011,2024-12-06,90,851,362,155
GUYRA-SYN-001465,tapir,CAM-021,2024-09-21,388,424,377,302
GUYRA-SYN-001466,brocket_deer,CAM-008,2024-04-07,216,730,265,188
GUYRA-SYN-001467,jaguar,CAM-026,2024-11-11,24,797,208,334
GUYRA-SYN-001468,puma,CAM-005,2024-11-27,570,755,122,134
GUYRA-SYN-001469,puma,CAM-027,2024-05-25,1226,1023,152,464
GUYRA-SYN-001470,anteater,CAM-037,2024-03-09,194,664,423,456
GUYRA-SYN-001471,brocket_deer,CAM-044,2024-12-05,680,359,425,489
GUYRA-SYN-001472,capybara,CAM-021,2024-11-16,138,686,109,411
GUYRA-SYN-001473,anteater,CAM-029,2024-07-17,1311,476,357,400
GUYRA-SYN-001474,capybara,CAM-001,2024-04-01,1262,254,258,221
GUYRA-SYN-001475,capybara,CAM-028,2024-04-20,162,122,170,291
GUYRA-SYN-001476,brocket_deer,CAM-019,2024-04-05,769,418,428,119
GUYRA-SYN-001477,puma,CAM-047,2024-10-15,1513,673,168,242
GUYRA-SYN-001478,tapir,CAM-042,2024-01-17,1621,849,431,247
GUYRA-SYN-001479,jaguar,CAM-015,2024-12-11,701,496,205,376
GUYRA-SYN-001480,jaguar,CAM-043,2024-04-26,1407,455,411,295
GUYRA-SYN-001481,anteater,CAM-021,2024-03-15,1289,12,133,351
GUYRA-SYN-001482,jaguar,CAM-013,2024-01-21,289,418,164,146
GUYRA-SYN-001483,puma,CAM-038,2024-09-27,1628,418,220,359
GUYRA-SYN-001484,jaguar,CAM-028,2024-12-15,637,336,469,201
GUYRA-SYN-001485,puma,CAM-028,2024-03-20,509,620,246,395
GUYRA-SYN-001486,brocket_deer,CAM-041,2024-04-09,1766,985,140,284
GUYRA-SYN-001487,brocket_deer,CAM-025,2024-03-16,903,865,358,412
GUYRA-SYN-001488,capybara,CAM-028,2024-03-27,1625,987,110,490
GUYRA-SYN-001489,brocket_deer,CAM-028,2024-02-25,1856,614,404,375
GUYRA-SYN-001490,puma,CAM-036,2024-12-06,526,779,337,256
GUYRA-SYN-001491,brocket_deer,CAM-019,2024-07-18,1241,984,136,270
GUYRA-SYN-001492,puma,CAM-046,2024-08-07,316,388,102,106
GUYRA-SYN-001493,anteater,CAM-047,2024-12-12,1006,828,312,302
GUYRA-SYN-001494,capybara,CAM-024,2024-07-16,630,145,309,119
GUYRA-SYN-001495,jaguar,CAM-025,2024-10-06,397,893,230,494
GUYRA-SYN-001496,capybara,CAM-023,2024-09-23,1000,754,456,129
GUYRA-SYN-001497,capybara,CAM-025,2024-07-24,505,496,344,117
GUYRA-SYN-001498,tapir,CAM-041,2024-12-22,57,302,233,409
GUYRA-SYN-001499,brocket_deer,CAM-044,2024-03-09,506,330,106,159
GUYRA-SYN-001500,jaguar,CAM-042,2024-12-13,814,164,365,196
GUYRA-SYN-001501,brocket_deer,CAM-011,2024-07-09,1416,618,356,372
GUYRA-SYN-001502,capybara,CAM-025,2024-10-10,1503,842,485,472
GUYRA-SYN-001503,jaguar,CAM-007,2024-11-19,1590,705,173,237
GUYRA-SYN-001504,capybara,CAM-014,2024-12-13,1431,630,103,186
GUYRA-SYN-001505,brocket_deer,CAM-001,2024-02-03,1584,855,368,313
GUYRA-SYN-001506,capybara,CAM-019,2024-12-14,349,361,291,195
GUYRA-SYN-001507,capybara,CAM-009,2024-04-16,372,1029,156,330
GUYRA-SYN-001508,anteater,CAM-014,2024-03-07,120,374,488,198
GUYRA-SYN-001509,tapir,CAM-027,2024-08-21,1869,223,425,185
GUYRA-SYN-001510,jaguar,CAM-019,2024-02-13,255,566,132,275
GUYRA-SYN-001511,jaguar,CAM-038,2024-04-16,993,206,104,131
GUYRA-SYN-001512,tapir,CAM-049,2024-01-22,1192,85,149,208
GUYRA-SYN-001513,anteater,CAM-001,2024-07-20,1065,544,348,342
GUYRA-SYN-001514,tapir,CAM-039,2024-07-11,759,702,261,222
GUYRA-SYN-001515,tapir,CAM-043,2024-07-13,1250,117,282,269
GUYRA-SYN-001516,jaguar,CAM-001,2024-08-28,1430,822,471,171
GUYRA-SYN-001517,jaguar,CAM-039,2024-02-28,1086,572,458,484
GUYRA-SYN-001518,puma,CAM-024,2024-08-20,1405,973,363,311
GUYRA-SYN-001519,capybara,CAM-013,2024-01-21,1664,659,108,424
GUYRA-SYN-001520,tapir,CAM-003,2024-12-11,1388,909,219,410
GUYRA-SYN-001521,brocket_deer,CAM-026,2024-12-20,1626,166,278,319
GUYRA-SYN-001522,brocket_deer,CAM-043,2024-12-04,1503,788,250,410
GUYRA-SYN-001523,puma,CAM-046,2024-03-28,1065,1033,116,165
GUYRA-SYN-001524,brocket_deer,CAM-006,2024-05-27,1378,956,186,328
GUYRA-SYN-001525,jaguar,CAM-031,2024-11-18,493,498,208,187
GUYRA-SYN-001526,capybara,CAM-045,2024-02-04,890,59,182,267
GUYRA-SYN-001527,brocket_deer,CAM-050,2024-05-08,1472,527,440,343
GUYRA-SYN-001528,capybara,CAM-008,2024-11-05,1889,1007,146,454
GUYRA-SYN-001529,tapir,CAM-015,2024-10-25,1892,132,429,275
GUYRA-SYN-001530,brocket_deer,CAM-046,2024-12-24,1484,781,434,428
GUYRA-SYN-001531,anteater,CAM-028,2024-04-08,530,236,248,144
GUYRA-SYN-001532,jaguar,CAM-006,2024-06-24,1212,385,481,159
GUYRA-SYN-001533,anteater,CAM-024,2024-03-28,641,778,395,477
GUYRA-SYN-001534,jaguar,CAM-020,2024-01-19,1096,388,298,316
GUYRA-SYN-001535,tapir,CAM-050,2024-06-26,1391,258,366,439
GUYRA-SYN-001536,anteater,CAM-038,2024-04-04,809,18,375,335
GUYRA-SYN-001537,tapir,CAM-010,2024-05-27,448,1023,448,333
GUYRA-SYN-001538,puma,CAM-039,2024-05-05,1529,70,406,263
GUYRA-SYN-001539,tapir,CAM-033,2024-12-04,560,979,423,210
GUYRA-SYN-001540,brocket_deer,CAM-019,2024-12-13,120,682,178,466
GUYRA-SYN-001541,puma,CAM-047,2024-04-23,1506,107,497,191
GUYRA-SYN-001542,brocket_deer,CAM-047,2024-07-10,1669,326,111,380
GUYRA-SYN-001543,brocket_deer,CAM-022,2024-07-22,969,713,487,300
GUYRA-SYN-001544,brocket_deer,CAM-005,2024-09-24,579,578,456,199
GUYRA-SYN-001545,capybara,CAM-036,2024-07-04,268,662,485,397
GUYRA-SYN-001546,jaguar,CAM-046,2024-05-15,1340,335,395,170
GUYRA-SYN-001547,brocket_deer,CAM-045,2024-08-10,1837,296,207,211
GUYRA-SYN-001548,capybara,CAM-013,2024-12-21,18,741,471,394
GUYRA-SYN-001549,jaguar,CAM-044,2024-03-13,874,344,128,149
GUYRA-SYN-001550,tapir,CAM-031,2024-03-02,240,1055,432,273
GUYRA-SYN-001551,anteater,CAM-028,2024-03-21,1479,827,225,117
GUYRA-SYN-001552,jaguar,CAM-016,2024-07-16,619,353,434,481
GUYRA-SYN-001553,brocket_deer,CAM-050,2024-12-26,1373,183,498,337
GUYRA-SYN-001554,capybara,CAM-025,2024-05-21,1337,911,288,105
GUYRA-SYN-001555,jaguar,CAM-008,2024-02-04,1001,1043,215,111
GUYRA-SYN-001556,anteater,CAM-037,2024-10-16,560,193,403,192
GUYRA-SYN-001557,brocket_deer,CAM-031,2024-11-23,888,611,392,164
GUYRA-SYN-001558,jaguar,CAM-021,2024-02-23,1861,378,307,458
GUYRA-SYN-001559,jaguar,CAM-026,2024-09-27,1098,1000,132,365
GUYRA-SYN-001560,anteater,CAM-035,2024-12-27,1618,254,485,485
GUYRA-SYN-001561,puma,CAM-043,2024-02-06,1765,368,102,384
GUYRA-SYN-001562,brocket_deer,CAM-021,2024-02-02,263,422,434,182
GUYRA-SYN-001563,jaguar,CAM-036,2024-05-28,1542,71,143,163
GUYRA-SYN-001564,anteater,CAM-020,2024-06-18,351,866,436,100
GUYRA-SYN-001565,puma,CAM-020,2024-01-17,1852,600,437,373
GUYRA-SYN-001566,brocket_deer,CAM-009,2024-10-16,1423,640,367,280
GUYRA-SYN-001567,anteater,CAM-035,2024-09-07,1408,202,439,122
GUYRA-SYN-001568,puma,CAM-003,2024-04-05,613,440,168,408
GUYRA-SYN-001569,anteater,CAM-014,2024-10-12,568,263,473,418
GUYRA-SYN-001570,brocket_deer,CAM-005,2024-09-09,533,781,432,183
GUYRA-SYN-001571,brocket_deer,CAM-030,2024-02-09,1385,871,455,173
GUYRA-SYN-001572,anteater,CAM-014,2024-02-21,1500,551,424,456
GUYRA-SYN-001573,capybara,CAM-013,2024-12-12,1154,1047,409,183
GUYRA-SYN-001574,brocket_deer,CAM-010,2024-06-26,888,776,113,409
GUYRA-SYN-001575,puma,CAM-005,2024-05-04,1088,225,450,380
GUYRA-SYN-001576,brocket_deer,CAM-005,2024-06-21,182,743,270,498
GUYRA-SYN-001577,tapir,CAM-010,2024-04-09,20,200,293,213
GUYRA-SYN-001578,brocket_deer,CAM-007,2024-02-06,1078,627,401,350
GUYRA-SYN-001579,jaguar,CAM-034,2024-06-23,1171,577,382,238
GUYRA-SYN-001580,anteater,CAM-007,2024-01-06,651,797,192,276
GUYRA-SYN-001581,capybara,CAM-044,2024-09-18,1217,824,344,403
GUYRA-SYN-001582,puma,CAM-017,2024-01-22,1051,318,436,164
GUYRA-SYN-001583,puma,CAM-025,2024-10-24,547,108,471,427
GUYRA-SYN-001584,tapir,CAM-046,2024-04-22,1246,856,461,334
GUYRA-SYN-001585,puma,CAM-029,2024-06-26,959,1028,246,241
GUYRA-SYN-001586,brocket_deer,CAM-034,2024-12-27,468,625,425,144
GUYRA-SYN-001587,tapir,CAM-027,2024-06-28,184,162,139,473
GUYRA-SYN-001588,puma,CAM-006,2024-03-19,117,173,480,246
GUYRA-SYN-001589,anteater,CAM-032,2024-01-14,1386,1041,474,169
GUYRA-SYN-001590,brocket_deer,CAM-032,2024-09-22,1386,255,307,107
GUYRA-SYN-001591,anteater,CAM-013,2024-12-01,1462,870,459,373
GUYRA-SYN-001592,capybara,CAM-023,2024-04-24,1354,86,410,329
GUYRA-SYN-001593,puma,CAM-044,2024-09-08,358,153,287,168
GUYRA-SYN-001594,anteater,CAM-023,2024-01-14,1014,776,187,291
GUYRA-SYN-001595,jaguar,CAM-022,2024-11-08,1703,241,248,253
GUYRA-SYN-001596,brocket_deer,CAM-019,2024-05-07,4,806,211,256
GUYRA-SYN-001597,capybara,CAM-033,2024-01-15,1827,999,129,282
GUYRA-SYN-001598,jaguar,CAM-040,2024-08-11,611,724,154,102
GUYRA-SYN-001599,tapir,CAM-047,2024-03-13,726,18,151,320
GUYRA-SYN-001600,brocket_deer,CAM-013,2024-02-17,1053,314,310,163
GUYRA-SYN-001601,brocket_deer,CAM-001,2024-03-25,1344,512,215,340
GUYRA-SYN-001602,brocket_deer,CAM-024,2024-05-12,877,373,374,237
GUYRA-SYN-001603,jaguar,CAM-029,2024-11-27,899,331,171,281
GUYRA-SYN-001604,capybara,CAM-028,2024-01-12,1809,406,156,197
GUYRA-SYN-001605,tapir,CAM-003,2024-03-13,862,678,116,182
GUYRA-SYN-001606,capybara,CAM-013,2024-08-22,544,243,315,350
GUYRA-SYN-001607,anteater,CAM-032,2024-11-23,260,665,484,491
GUYRA-SYN-001608,brocket_deer,CAM-033,2024-12-24,1726,796,167,156
GUYRA-SYN-001609,jaguar,CAM-002,2024-03-05,704,1024,106,492
GUYRA-SYN-001610,capybara,CAM-016,2024-01-22,1699,700,319,405
GUYRA-SYN-001611,capybara,CAM-001,2024-07-16,592,577,348,142
GUYRA-SYN-001612,brocket_deer,CAM-016,2024-10-05,1493,1047,195,227
GUYRA-SYN-001613,tapir,CAM-050,2024-02-28,539,506,441,319
GUYRA-SYN-001614,puma,CAM-031,2024-12-26,1658,211,458,473
GUYRA-SYN-001615,anteater,CAM-040,2024-03-07,1750,304,217,161
GUYRA-SYN-001616,puma,CAM-026,2024-01-09,393,299,318,109
GUYRA-SYN-001617,anteater,CAM-013,2024-02-28,104,778,308,368
GUYRA-SYN-001618,tapir,CAM-045,2024-11-08,454,688,318,345
GUYRA-SYN-001619,jaguar,CAM-033,2024-07-21,105,623,156,237
GUYRA-SYN-001620,tapir,CAM-018,2024-06-23,856,505,263,124
GUYRA-SYN-001621,puma,CAM-003,2024-01-02,1352,658,208,246
GUYRA-SYN-001622,brocket_deer,CAM-018,2024-10-04,882,378,229,351
GUYRA-SYN-001623,tapir,CAM-022,2024-05-04,198,27,449,382
GUYRA-SYN-001624,puma,CAM-022,2024-06-24,1658,740,480,498
GUYRA-SYN-001625,anteater,CAM-034,2024-10-12,487,565,207,399
GUYRA-SYN-001626,brocket_deer,CAM-006,2024-02-05,1289,246,121,400
GUYRA-SYN-001627,capybara,CAM-013,2024-04-23,912,202,138,379
GUYRA-SYN-001628,anteater,CAM-022,2024-05-24,971,413,373,469
GUYRA-SYN-001629,puma,CAM-003,2024-03-07,856,517,488,386
GUYRA-SYN-001630,tapir,CAM-024,2024-08-21,1469,240,323,134
GUYRA-SYN-001631,brocket_deer,CAM-027,2024-09-17,1619,44,185,406
GUYRA-SYN-001632,tapir,CAM-045,2024-03-10,93,124,455,197
GUYRA-SYN-001633,capybara,CAM-026,2024-08-22,1090,1051,138,184
GUYRA-SYN-001634,brocket_deer,CAM-049,2024-09-13,1151,799,305,410
GUYRA-SYN-001635,tapir,CAM-014,2024-03-01,327,446,403,456
GUYRA-SYN-001636,jaguar,CAM-033,2024-08-17,1449,1075,232,255
GUYRA-SYN-001637,puma,CAM-019,2024-12-09,1130,243,187,214
GUYRA-SYN-001638,jaguar,CAM-035,2024-04-10,80,303,242,168
GUYRA-SYN-001639,tapir,CAM-004,2024-11-08,1686,430,373,159
GUYRA-SYN-001640,jaguar,CAM-042,2024-06-21,1239,755,266,142
GUYRA-SYN-001641,capybara,CAM-036,2024-05-24,273,836,413,250
GUYRA-SYN-001642,tapir,CAM-004,2024-11-27,21,728,212,474
GUYRA-SYN-001643,tapir,CAM-012,2024-05-01,1100,217,469,481
GUYRA-SYN-001644,capybara,CAM-025,2024-11-09,1781,422,326,212
GUYRA-SYN-001645,tapir,CAM-018,2024-04-19,1289,809,179,328
GUYRA-SYN-001646,puma,CAM-047,2024-12-14,754,303,345,147
GUYRA-SYN-001647,brocket_deer,CAM-012,2024-08-06,1670,360,196,391
GUYRA-SYN-001648,brocket_deer,CAM-047,2024-03-21,577,43,258,183
GUYRA-SYN-001649,puma,CAM-026,2024-11-20,384,142,173,136
GUYRA-SYN-001650,brocket_deer,CAM-016,2024-08-21,824,205,470,369
GUYRA-SYN-001651,puma,CAM-047,2024-01-20,204,773,296,110
GUYRA-SYN-001652,jaguar,CAM-001,2024-11-02,270,508,494,142
GUYRA-SYN-001653,tapir,CAM-010,2024-11-20,27,19,154,377
GUYRA-SYN-001654,capybara,CAM-022,2024-12-03,414,285,345,488
GUYRA-SYN-001655,anteater,CAM-029,2024-03-10,679,980,179,224
GUYRA-SYN-001656,jaguar,CAM-035,2024-12-09,1285,252,110,122
GUYRA-SYN-001657,jaguar,CAM-035,2024-05-04,1047,850,172,100
GUYRA-SYN-001658,puma,CAM-002,2024-04-14,789,301,280,435
GUYRA-SYN-001659,tapir,CAM-015,2024-11-13,1406,230,351,186
GUYRA-SYN-001660,jaguar,CAM-015,2024-02-10,731,156,415,270
GUYRA-SYN-001661,jaguar,CAM-024,2024-02-02,1238,309,191,319
GUYRA-SYN-001662,anteater,CAM-022,2024-10-06,1391,870,176,441
GUYRA-SYN-001663,capybara,CAM-020,2024-10-27,587,713,153,238
GUYRA-SYN-001664,brocket_deer,CAM-043,2024-06-09,1660,156,101,176
GUYRA-SYN-001665,capybara,CAM-010,2024-06-05,799,914,469,344
GUYRA-SYN-001666,jaguar,CAM-008,2024-10-14,1488,570,174,146
GUYRA-SYN-001667,tapir,CAM-009,2024-03-25,788,722,263,353
GUYRA-SYN-001668,brocket_deer,CAM-031,2024-12-14,1232,682,170,434
GUYRA-SYN-001669,puma,CAM-025,2024-07-18,1018,1008,372,374
GUYRA-SYN-001670,puma,CAM-025,2024-02-19,1464,863,369,395
GUYRA-SYN-001671,capybara,CAM-048,2024-04-23,178,481,285,101
GUYRA-SYN-001672,puma,CAM-002,2024-06-18,970,273,156,130
